,doc_sentiments,documents,zone_sentiments
0,-2.7141552511415528,"['In photos', ' Elizabeth Warren', ' former presidential candidate', 'US Sen. Elizabeth Warren dropped out of the presidential race on Thursday', ' March 5', ' a couple of days after Super Tuesday. Warren became a progressive star ...']","[-1.0, 0, 0.5333333333333333, 0.2191780821917808, 0, -2.466666666666667]"
1,-0.14860681114551083,"['Elizabeth Warren Has the Plans', 'She may not be at the top of the polls', ' but without question', ' Massachusetts Senator Elizabeth Warren is dominating the “ideas primary.” In the age of tweet and ...']","[0, -0.23684210526315788, 0, 0.08823529411764706]"
2,0.042975206611570255,"[""Elizabeth Warren says she won't get 'Hillary'd' in 2020"", 'Sen. Elizabeth Warren of Massachusetts has no intention of being ""Hillary\'d"" in the 2020 Democratic presidential primary.']","[-0.16363636363636364, 0.2066115702479339]"
3,0.3624113475177305,"['Elizabeth Warren was once a Republican. She shouldn’t hide it.', 'When Sen. Elizabeth Warren (D-Mass.) discusses her biography', ' she talks movingly about how her family finances all but cratered when she was a teenager ...']","[0, 0.26666666666666666, 0.09574468085106383]"
4,-1.7685110932905639,"['Democratic presidential hopeful Elizabeth Warren releases 2018 tax returns showing $900', '000 income', 'Sen. Elizabeth Warren', ' D-Mass.', ' released her 2018 tax returns on Wednesday', ' revealing an income of nearly $1 million last year between her and her husband', ' ...']","[-0.9080459770114941, 0, 0, 0, -0.8604651162790697, 0, 0]"
5,-0.24161073825503357,"[""Takeaways from Elizabeth Warren's CNN town hall"", ""Elizabeth Warren showed in CNN's town hall Monday night how nimble and persuasive she can be as she wades deeper into policy specifics than other ...""]","[0, -0.24161073825503357]"
6,-0.8022432986916892,"['Here’s how much Elizabeth Warren works with Republicans', ' compared to other 2020 Democrats', ""WASHINGTON (AP) — Elizabeth Warren has a habit that she doesn't talk about a lot on the campaign trail"", ' working with the GOP. The Massachusetts Democrat ...']","[-0.7454545454545454, 0, 0.2450980392156863, -0.3018867924528302]"
7,0.15217391304347827,"['‘Liz Was a Diehard Conservative’', ""Elizabeth Warren doesn't like to talk about it"", ' but for years she was a registered Republican. Why she left the GOP—and what it means for her campaign.']","[0.5, -0.34782608695652173, 0]"
8,-0.04697986577181209,"['Why hasn’t Elizabeth Warren achieved liftoff?', 'Elizabeth Warren 2020 makes sense on paper. The Massachusetts senator is obviously a very smart person who thinks seriously about policy. She has ...']","[0, -0.04697986577181209]"
9,1.8067460317460318,"['Elizabeth Warren Proposes Broad Plan to Protect Public Lands', 'Senator Elizabeth Warren of Massachusetts unveiled a public lands proposal on Monday', ' thrusting land-use issues and the environment into the spotlight as ...']","[0.15, -0.10714285714285714, 1.7638888888888888]"
10,-1.1764705882352942,"[""Will Sen. Elizabeth Warren get 'Hillary'd' in 2020?"", 'During a CNN town hall', ' Democratic presidential candidate Sen. Elizabeth Warren (D-MA) details the lessons in sexism she learned during her successful 2012 ...']","[0, 0, -1.1764705882352942]"
11,-2.7144522144522147,"['Elizabeth Warren keeps offering detailed policy proposals. Why do so few Democrats seem to care?', 'A steady stream of detailed', ' specific policy proposals', ' thoughtful responses to difficult questions', ' coherent explanations of positions on matters of national import', ' ...']","[0.0, -1.3333333333333333, 0, -0.22727272727272754, -1.153846153846154, 0]"
12,2.1904761904761907,"[""'I got a plan'"", ' Elizabeth Warren takes on racial inequality with her policy proposals', 'Houston (CNN) At a national gathering of women of color this week', ' Sen. Elizabeth Warren was confronted by this question the moment she took the stage', ' ...']","[0, 1.4285714285714286, 0, 0.7619047619047619, 0]"
13,0.7207303974221267,"[""Elizabeth Warren's Campaign Staffing And Spending"", 'Sen. Elizabeth Warren has built up a big staff for her presidential campaign', ' and she is already spending a lot of money on her bid for the White House.']","[0.5102040816326531, 0.21052631578947367, 2.7755575615628914e-17]"
14,-2.5495090439276487,"['Sen. Elizabeth Warren promises to roll back Trump energy policies on 1st day in office', 'CHARLESTON', ' S.C. -- Massachusetts Sen. Elizabeth Warren thrust herself into the climate change debate this week', ' promising that if elected president', "" she'd ...""]","[-1.3139534883720931, 0, 0.32, -1.5555555555555556, 0]"
15,2.3597308670114847,"[""'We need big"", "" systemic change'"", ' Democratic presidential candidate Elizabeth Warren rallies supporters in Salt Lake City', 'This is a “perilous time for our country', '"" Democratic presidential candidate Elizabeth Warren told a crowd of more than a thousand as she began her speech in a ...']","[0, 0.9411764705882353, -1.011363636363636, 2.225, 0.20491803278688525]"
16,-0.5178082191780823,"['Elizabeth Warren Calls for Impeachment Process Against Trump', 'Senator Elizabeth Warren on Friday called for the Democratic-led House of Representatives to begin impeachment proceedings against President Trump', ' ...']","[-1.1, 0.5821917808219178, 0]"
17,0.0694834131044727,"['Can Elizabeth Warren Get Her Groove Back?', ""It's hard to escape the feeling that Elizabeth Warren is underperforming. On Monday"", ' the Massachusetts senator rolled out the sort of education plan that ...']","[0, 0.1927710843373494, -0.1232876712328767]"
18,1.3218740629685155,"['Sen. Elizabeth Warren unveils a bill to make it easier to jail executives for company abuses', ""Warren's bill"", ' called the Corporate Executive Accountability Act', ' is in part a response to consumer abuses at companies such as Wells Fargo and Equifax.']","[0.46739130434782605, 0, -0.18, 1.0344827586206895]"
19,-1.639426523297491,"['Elizabeth Warren Had Charisma', ' and Then She Ran for President', 'Female candidates face a “double bind', '” researchers say. When women are perceived as competent', "" they're less likely to be seen as inspiring.""]","[0, 0.5161290322580645, 0, 0, -2.1555555555555554]"
20,-11.371273712737128,"['Why not Warren?', 'The most progressive wing of the Democratic Party is represented by two candidates', ' One is younger than President Trump', ' cheerful', "" doesn't have the “socialist” ...""]","[0, -1.9268292682926829, 0.4444444444444444, -9.88888888888889, 0]"
21,0.9422172452407616,"[""Elizabeth Warren's ideas blow rival 2020 Democrats away. Her public lands plan is no exception."", ""Elizabeth Warren's ideas blow other 2020 Democrats away. Her public lands plan is no exception"", ' which its bold plan to address climate change.']","[0.43157894736842106, 0.1702127659574468, 0.3404255319148936]"
22,0.8995083863504916,"['Why Hasn’t Elizabeth Warren Caught Fire in the Primaries?', 'Intelligencer staffers Benjamin Hart', ' Irin Carmon', ' Sarah Jones', "" and Ed Kilgore discuss why Massachusetts Senator Elizabeth Warren's bold ideas haven't ...""]","[0.47368421052631576, 0.25, 0, 0, 0.17582417582417584]"
23,0.4531590413943355,"['Sen. Elizabeth Warren to hold an event in Salt Lake City next week as part of her 2020 presidential campaign', 'Reliably red Utah will receive its third visit from a Democratic 2020 presidential candidate next week', ' Massachusetts Sen. Elizabeth Warren. Warren', ' known for ...']","[0.2962962962962963, 0.1568627450980392, 0, 0]"
24,2.047857704402516,"['Elizabeth Warren and Joe Biden have a history. It’s complicated.', ""Sen. Elizabeth Warren and Joe Biden could find themselves sharing a Democratic presidential primary debate stage this summer. It wouldn't be the first time ...""]","[1.890625, 0.15723270440251574]"
25,1.4361111111111111,"['Elizabeth Warren bets that slew of policy ideas will win over Trump-weary voters', 'The government would pay to build more than 3 million homes and apartments', ' nearly eliminating a housing shortage for the poor. Uncle Sam would ...']","[0.2, 0, 1.2361111111111112]"
26,-0.5726495726495726,"['Elizabeth Warren Against the Filibuster', 'Eric Lach on the senator and Presidential candidate Elizabeth Warren announcing her support of ending the filibuster.']","[-0.6410256410256411, 0.06837606837606841]"
27,-0.5848845277034393,"['Elizabeth Warren’s Big-Donor Ploy Appears to Have Backfired', 'Weeks after she made her presidential bid official', ' Elizabeth Warren made a radical announcement', ' she would not court or accept contributions from any ...']","[0.15254237288135594, 0.5, 1.2888888888888888, -2.526315789473684]"
28,2.050051282051282,"['Elizabeth Warren vs. Joe Biden has been a grudge match since 2005', 'The fight that defines Warren vs. Biden', ' A battle over a landmark bankruptcy bill brought her directly into conflict with a key Democratic rival for the White House.']","[0.6923076923076923, -0.41025641025641024, 1.7680000000000002]"
29,-0.49523809523809526,"['Elizabeth Warren rolls out plan to reward hospitals that make childbirth safer for African-American women', 'Sen. Elizabeth Warren wants to drive down the maternal mortality rate among African-American women -- and she has a plan to get it done.']","[-0.49523809523809526, 0]"
30,-0.8020283412058906,"['Are Dems ready for Elizabeth Warren’s angry populist message?', 'No', "" this wasn't an introduction for Donald Trump"", "" though it oddly imitated the populist fervor that fueled his political rise. “I've had enough of a celebration of ...""]","[0.4098360655737705, 0, 0, -1.2118644067796611]"
31,-1.965217391304348,"['Elizabeth Warren tells Charleston voters', "" 'My fight is your fight'"", 'In her first visit to Charleston as a presidential candidate', ' Elizabeth Warren talked climate change and picked up an endorsement.']","[0, 0, 0.26666666666666666, -2.2318840579710146]"
32,0.9414733806032929,"['Elizabeth Warren lagging behind in Massachusetts poll', 'U.S. Sen. Elizabeth Warren ranks just third among presidential hopefuls in a new poll of Massachusetts Democratic primary voters. An Emerson College poll ...']","[1.0943396226415094, -0.15286624203821653]"
33,0.7532467532467533,"['Elizabeth Warren', ' the Long-Distance Runner of the 2020 Race', 'Amid all the chatter about whether the old white dudes of 2020—Bernie Sanders', ' Donald Trump', "" and Wafflin' Joe Biden—are too long in the tooth to be running ...""]","[0, 0, 0.7532467532467533, 0, 0]"
34,-0.3902439024390244,"[""Elizabeth Warren's Education Plan Isn't Perfect"", "" But It's Still Pretty Great"", ""Elizabeth Warren has a plan for higher education. It's not prefect"", "" but it's the best plan out there so far.""]","[0, 0, 0, -0.3902439024390244]"
35,-0.3424657534246575,"['Elizabeth Warren Tells Amazon to Get Bent', 'A week after unveiling legislation that would make it easier to send C.E.O.s to prison', ' Elizabeth Warren rolled out a proposal on Thursday likely to send an ...']","[0, 0.0, -0.3424657534246575]"
36,-0.5006413780465457,"['Elizabeth Warren’s best move is to drop out of race', 'Rather than campaigning in Mississippi', ' Warren would be better advised to pay attention to Massachusetts. She was not elected to run for president', ' but to serve ...']","[-0.3137254901960784, 0, -0.18691588785046728, 0]"
37,-1.103748910200523,"['Elizabeth Warren', ' Impeachment not about politics', 'During a CNN town hall at St. Anselm College', ' 2020 Democratic party presidential hopeful Sen. Elizabeth Warren lays out why calling for President Donald ...']","[0, -0.8064516129032258, 0, -0.29729729729729726]"
38,-0.5490654205607477,"['Elizabeth Warren Wants to Make It Easier to Prosecute Executives', 'The key question is whether the legislation she has proposed is the best means to police corporate leaders.']","[-0.25, -0.29906542056074764]"
39,0.39533348007924285,"[""'I have a plan'"", ' Sen. Elizabeth Warren discusses proposed wealth tax and more in Cedar Rapids', 'Sen. Elizabeth Warren speaks during a campaign event hosted by the Linn Phoenix Club at CSPS in Cedar Rapids. Thursday', ' April 26', ' 2019.']","[0, 0.25974025974025977, 0.13559322033898305, 0, 0]"
40,-0.9708994708994709,"['15 years ago', ' Elizabeth Warren gave a simple', ' brilliant budget trick - Business Insider', 'The Harvard professor turned politician is also the inventor of some of the best budgeting advice out there.']","[0, 0, -1.119047619047619, 0.14814814814814814]"
41,1.9879518072289157,"['Warren puts Bernie on defense - POLITICO', ""The Massachusetts senator is aggressively pitching policies in Sanders' wheelhouse.""]","[0, 1.9879518072289157]"
42,0.8827374872318692,"['Elizabeth Warren takes the first swing at Joe Biden in 2020 race - Business Insider', '""Joe Biden was on the side of the credit card companies', '"" Warren said of a fight she had with Biden in the mid-2000s over bankruptcy legislation.']","[0.0, 0.16363636363636364, 0.7191011235955056]"
43,-2.643478260869565,"['Elizabeth Warren is the star who may eclipse Bernie Sanders', ""During Monday night's CNN town halls"", "" Elizabeth Warren outshone the seasoned progressive to whom she's often compared. While Bernie Sanders made his ...""]","[0, 0, -2.643478260869565]"
44,0.8189229926007126,"[""Elizabeth Warren's student debt plan reopens fight on how to deal with the college crisis"", ""Elizabeth Warren's new plan to cancel most student debt and make tuition free at public colleges is reopening a fight about the fairest way to make college more ...""]","[0.7640449438202247, 0.054878048780487805]"
45,0.3148942252715837,"['Sen. Warren', "" Here's how I'll pay for student debt relief"", '2020 Democratic presidential candidate Sen. Elizabeth Warren explains how she plans to pay for her student debt forgiveness platform during a CNN town hall ...']","[0, 0.11363636363636362, 0.20125786163522014]"
46,-0.3067599067599067,"['Power Up', "" This is Elizabeth Warren's Catch-22 - The Washington Post"", 'We made it -- again! Happy Friday! Tips', ' comments', "" a recipe for the world's best chocolate cake? Email me"", ' sign up', ' and forward this to your friends. Have a ...']","[0, 0, -0.17948717948717946, 0, -0.12727272727272726, 0, 0]"
47,0.09815950920245399,"[""Seven things to know about Elizabeth Warren's time at the University of Houston"", 'Elizabeth Warren said the University of Houston cost her $50 per semester in the late 1960s. The U.S. presidential candidate was both a student and a professor ...']","[0, 0.09815950920245399]"
48,0.6010784208261618,"[""Elizabeth Warren Has The Biggest 2020 Presidential Campaign — And It's Only Growing"", ""Elizabeth Warren's campaign has grown to double the size of her Democratic rivals who are bringing in millions more in donations"", ' raising questions about ...']","[0.08433734939759037, 0.1953125, 0.32142857142857145]"
49,-0.25,"['Elizabeth Warren shines at Nevada candidates forum', 'LAS VEGAS — On Saturday', ' the *Service* Employees International Union and the Center for American Progress Action Fund held a National Forum on Wages ...']","[-0.5, 0, 0.25]"
50,1.7327441077441077,"['Analysis | The Trailer', ' Elizabeth Warren has a theory on how to win', ' and lots of plans', 'In this edition', ' The Warren “plan” campaign', ' Julián Castro on the trail', "" and the Trump campaign's rose-goggled electoral map. Live from New York"", "" it's Ron ...""]","[1.1363636363636365, -0.20454545454545456, 0, 0, 0, 0.9259259259259258, -0.125, 0]"
51,1.8666666666666667,"['Elizabeth Warren Puts Together the Biggest 2020 Campaign Team Yet', 'According to Reuters', ' Senator Elizabeth Warren has hired the largest campaign staff so far in the crowded 2020 Democratic presidential field.']","[0, 1.25, 0.6166666666666666]"
52,1.519438273563948,"['Elizabeth Warren builds largest U.S. presidential campaign staff', 'WASHINGTON (Reuters) - U.S. Senator Elizabeth Warren has hired the largest campaign staff in the run-up to the 2020 presidential election', ' quickly building a ...']","[0.25, 0.18248175182481752, 1.0869565217391304]"
53,0.9692691029900331,"['Google', ' Facebook', ' Amazon and Apple employees donating to Elizabeth Warren', ' even though she wants to break up big tech', 'Sen. Elizabeth Warren is getting some surprising financial support from the employees of the big tech companies she wants to slice and dice.']","[0, 0, 0.2857142857142857, 0.7906976744186047, -0.10714285714285715]"
54,-0.352991452991453,"['Why isn’t Elizabeth Warren doing better in New Hampshire? Voters have a number of reasons.', ""There's a recent history of presidential candidates from Massachusetts winning the New Hampshire primary"", ' John F. Kennedy in 1960', ' Michael Dukakis in 1988', ' ...']","[-0.12222222222222226, -0.23076923076923075, 0, 0, 0]"
55,0.15384615384615385,"['Elizabeth Warren returns to SC next Monday', '2020 Democratic candidate for president Elizabeth Warren will be campaigning in South Carolina on Monday', ' April 15. Warren will appear in Beaufort and ...']","[0, 0.15384615384615385, 0]"
56,-0.2179176755447942,"[""Analysis of Elizabeth Warren's 'Real Corporate Profits Tax'"", 'Senator Elizabeth Warren (D-MA) released a proposal for a surtax on corporate profits called the “Real Corporate Profits Tax.” The Real Corporate Profits Tax ...']","[0.06779661016949153, -0.2857142857142857]"
57,0.3701298701298702,"['Sen. Warren unveils student loan and free college plan', 'Sen. Elizabeth Warren (D-MA) proposed a plan that would eliminate the student loan debts of tens of millions of Americans and make all public colleges ...']","[0.0, 0.3701298701298702]"
58,0.9747156605424321,"[""Why is Elizabeth Warren struggling? Democrats aren't looking for policy."", ""The problem for Warren and Sanders is that voters don't seem to be voting on policy. Voters instead are prizing other qualities"", ' such as leadership.']","[1.3888888888888888, 0.3858267716535433, -0.8]"
59,-0.4552238805970149,"['Elizabeth Warren unveils plan to reconnect Americans with public lands', 'Just in time for Earth Day', ' Democratic presidential contender Elizabeth Warren has unveiled an ambitious plan that aims to reconnect the American people with ...']","[0, 0, -0.4552238805970149]"
60,2.6026256352343307,"['Elizabeth Warren’s ‘Game of Thrones’ stumble', 'The only thing Elizabeth Warren loves more than fighting corporate corruption and elevating the middle class is … waging an actual scorched-earth campaign to ...']","[1.9318181818181817, 0.670807453416149]"
61,0.0661764705882353,"['The Media Can’t Figure Out How to Cover Elizabeth Warren', 'Unlike every other candidate in the race—or in recent US history—Warren is providing a road map for where she wants to take the country.']","[0, 0.0661764705882353]"
62,-0.3761467889908257,"['The World Needs Fewer Cersei Lannisters', ""Senator Elizabeth Warren on why she loves HBO's Game of Thrones and is looking forward to its final episodes.""]","[0, -0.3761467889908257]"
63,1.1825382538253826,"['This is why Warren wants to break up big tech companies', ""At a CNN town hall moderated by CNN's Anderson Cooper"", ' Democratic presidential candidate Elizabeth Warren discusses her proposal to break up technology ...']","[0.6181818181818182, 0, 0.5643564356435644]"
64,0.8737864077669903,"[""Warren's Economic Evolution Gives Her Candidacy an Edge"", 'Once a Reagan Republican', "" the 2020 presidential contender talks about how capitalism's unjust underbelly made her change course.""]","[0, 0, 0.8737864077669903]"
65,1.9963369963369961,"['Elizabeth Warren', ' Corporate executives must face jail time for overseeing massive scams', 'Big executives should be held criminally liable for misconduct on their watch.']","[0, 0.7142857142857142, 1.282051282051282]"
66,2.4379084967320264,"['Here’s what Elizabeth Warren had to say about the inappropriate touching allegations against Joe Biden', 'Sen. Elizabeth Warren says Joe Biden needs to explain himself after a fellow Democrat shared a story of an uncomfortable encounter with the then-vice ...']","[2.235294117647059, 0.20261437908496743]"
67,0.2125,"['In California', ' Warren Faces Pushback Over Her Call To Break Up Big Tech', ""Elizabeth Warren's call to break up giant tech companies like Google and Facebook is just one in a barrage of major policies she's proposed that are broadly ...""]","[0, 0, 0.2125]"
68,3.4469696969696972,"['Warren approaches breakout with black voters', ""The Massachusetts Democrat's policies and focus on racial inequality have sparked intense interest from black activists.""]","[1.8636363636363638, 1.5833333333333333]"
69,-0.7943037974683546,"['Senator Warren offers military housing bill to boost inspections', ' transparency', 'Senator Elizabeth Warren and other Democratic lawmakers on Friday proposed a bill that offers new protections for U.S. military families facing unsafe housing', ' ...']","[-0.25, 0, -0.5443037974683546, 0]"
70,0.5517241379310345,"['Elizabeth Warren Makes Big Move on Climate Policy', 'Establishing green standards in military procurement and other government agencies', ' such as the Postal *Service*', ' could be a major driver of decarbonization.']","[0, 0.0, 0.5517241379310345, 0]"
71,2.635250917992656,"['Bernie Sanders', ' Warren and I agree on a lot of issues', 'During a CNN town hall', ' Sen. Bernie Sanders', ' one of the Democrats running for president', "" shares his position on Sen. Elizabeth Warren's (D-MA) plan for ...""]","[0, 2.263157894736842, 0, 0, 0.37209302325581395, 0]"
72,-2.845399698340875,"['Elizabeth Warren’s historically sound case against the filibuster', 'The Senate rule has long been used as a weapon against civil rights and other progressive legislation.']","[-0.3846153846153846, -2.4607843137254903]"
73,-1.522208883553421,"['Senator Warren joins striking Stop & Shop workers', 'SOMERVILLE — US Senator Elizabeth Warren brought a box of doughnuts with her as she joined dozens of workers outside a Stop & Shop here as the strike ...']","[-1.8163265306122447, 0.29411764705882354]"
74,1.6697504409608344,"['The Latest', "" Warren faults Democrats' attention toward unions"", 'LAS VEGAS (AP) — The Latest on the Democratic campaign for president (all times local)', ' 6 p.m. Democratic presidential candidate Elizabeth Warren says ...']","[0, 1.2448979591836735, 0.18604651162790697, 0.23880597014925373]"
75,-1.794415021665864,"['Where Is the Line Between Inspiring Girls and Misleading Them?', ""Elizabeth Warren should be honest about the sexism she's up against"", ' and ask for help.']","[-0.6451612903225806, -1.1492537313432836, 0]"
76,-1.8169057064388159,"[""Warren's the professor and Buttigieg is the charismatic student without his homework. Guess who voters like best?"", 'Washington (CNN) There were five Democratic candidates', "" back-to-back on the same stage at CNN's epic youth-centered town hall in New Hampshire"", ' and all ...']","[-1.9203539823008848, 0, 0.10344827586206896, 0]"
77,1.1393296156383044,"['Video', ' U.S. Presidential candidate Elizabeth Warren jumps into Rep. Rochelle Galindo recall fray', 'U.S. Democratic Presidential candidate Elizabeth Warren has jumped into the Rep. Rochelle Galindo recall fray', ' recording a video asking for donations to help ...']","[0, 0.35555555555555557, 0.29357798165137616, 0.4901960784313726]"
78,-1.0833333333333335,"['Elizabeth Warren loves ‘Game of Thrones’ because', ' ‘It’s about the women’', 'We know where presidential hopeful Sen. Elizabeth Warren (D-Mass.) is on any given Sunday — watching the HBO fantasy juggernaut “Game of Thrones', '” ...']","[-0.8541666666666667, 0, -0.22916666666666669, 0]"
79,0.0,"['Elizabeth Warren blasts Chase for tweet about customers not having money', 'Sen. Elizabeth Warren hit back at JP Morgan Chase Bank on Monday after the financial giant tried to give its customers some “#MondayMotivation” for saving ...']","[0, 0]"
80,-0.14307914307914305,"[""'Game of Thrones' and Elizabeth Warren are both telling a story about modern American power"", 'Pop culture is a meeting place in a divided world', ' its allegorical nature can give us a common language for understanding and communicating about ...']","[-0.3956043956043956, 0, 0.25252525252525254]"
81,1.7150160855577776,"['Document', "" Elizabeth Warren's 2018 tax return"", 'Warren and her husband', ' Bruce Mann', ' reported a combined adjusted gross income of $846394', ' and had $230965 in total taxes', ' according to the return.']","[0, 0.11428571428571428, 0, 0, 0.4716981132075472, 0.12903225806451613, 1.0]"
82,1.4465357337697762,"['Elizabeth Warren to host women’s economic issues conversation to begin campaign visit April 12', ' 13', ""Democratic presidential candidate Elizabeth Warren will hold a “community conversation” on women's economic issues to launch a two-day campaign swing in ...""]","[1.0106382978723403, 0, 0.4358974358974359]"
83,-0.09802955665024628,"['Elizabeth Warren talks poor polling in N.H. campaign stops', 'PORTSMOUTH', ' N.H. — Presidential hopeful Elizabeth Warren tackled questions about her electability during her latest sweep through the Granite State ...']","[-0.15517241379310343, 0, 0.05714285714285715]"
84,1.764736499674691,"['Polls Show Elizabeth Warren Trailing in Massachusetts', ""It's hard to sell your presidential candidacy nationwide when the majority of primary voters who know you best are with your Democratic opponents"", ' so look for...']","[1.150943396226415, 0.6137931034482759, 0]"
85,-1.209090909090909,"['Photos', ' Elizabeth Warren in Keene', ' making her case', 'Democratic presidential candidate Sen. Elizabeth Warren', ' D-Mass.', ' visited Keene State College during a campaign visit on Saturday.']","[-1.5, 0, 0, 0.2909090909090909, 0, 0]"
86,-1.3467851413056893,"[""Americans don't support Sen. Elizabeth Warren's plan to break up big tech"", ' Poll', ""Americans have offered their initial judgment of Elizabeth Warren's plan to break up large technology companies"", "" They don't support it. By 50% to 47%"", ' the NBC ...']","[-0.32876712328767127, 0, 0.3063063063063063, -1.3243243243243243, 0]"
87,-1.2141203703703702,"['Warren makes headway in three new polls | TheHill', ""Three new polls show Sen. Elizabeth Warren's (D-Mass.) support in the Democratic primary growing"", ' offering some new hope for her presidential campaign.']","[-1.0, -0.5104166666666666, 0.2962962962962963]"
88,-0.7430274643389396,"['2020 presidential hopeful Sen. Elizabeth Warren stops in Utah', ""Salt Lake City's Democrats showed up to the Depot event center Wednesday April 17 at an organizing event for presidential candidate Sen. Elizabeth Warren.""]","[-0.9508196721311475, 0.2077922077922078]"
89,0.29411764705882354,"['Elizabeth Warren Raises the Pressure on the Military to Take Climate Change Seriously', ""The Pentagon's response cannot just be “piecemeal action"", ""” the 2020 candidate wrote in a letter to Trump's top military adviser.""]","[0.29411764705882354, 0, 0.0]"
90,0.02643335815338796,"['Elizabeth Warren bringing presidential campaign back to Cedar Rapids', 'CEDAR RAPIDS - Massachusetts senator and 2020 Democratic presidential hopeful Elizabeth Warren is scheduled to return to Iowa for a two-day trip next week ...']","[0.23529411764705882, -0.20886075949367086]"
91,-4.559650082012029,"[""Would Elizabeth Warren's wealth tax actually work as intended?"", 'Economists consider whether such a tax would be enforceable', ' and effective.']","[-0.1935483870967742, 1.0338983050847457, -5.4]"
92,0.03871417197452229,"['Elizabeth Warren Calls for Investigation of Protest Surveillance', ""Massachusetts Sen. Elizabeth Warren is calling on the Department of Homeland Security's Office of the Inspector General to open an internal investigation ...""]","[0.140625, -0.10191082802547771]"
93,-1.0371712292002147,"['Elizabeth Warren’s Constitutional Read of the Mueller Report Led Her to Call for Impeachment', 'Elizabeth Warren has distinguished herself from the other contenders in the race for the Democratic presidential nomination with a full and knowing embrace of ...']","[-0.2717391304347826, -0.765432098765432]"
94,-0.3142857142857143,"['There’s a Problem With Elizabeth Warren’s Maternal Mortality Plan', ""Warren's plan to take money away from low-performing hospitals could harm the patients she wants to help.""]","[0, -0.3142857142857143]"
95,0.2031063321385903,"['Warren presses FINRA for answers on expungement reform', 'The presidential hopeful ups the pressure on FINRA and lays down another plank in a platform seen as hostile to Wall Street.']","[0.07407407407407418, 0.12903225806451613]"
96,-2.657077814569536,"['She the People', ' Warren and Harris are favorites during forum for women of color', 'Sens. Elizabeth Warren and Kamala Harris received standing ovations from the audience at a forum on Wednesday dedicated to women of color — clearly ...']","[0, -1.53125, -1.125827814569536]"
97,0.4497803363126799,"['Elizabeth Warren (D-MA) in Charleston to campaign for 2020 presidential nomination', 'Sen. Elizabeth Warren will attending multiple events in the Lowcountry during a 2020 campaign trip that will stop in three states. The Massachusetts Democrat ...']","[0.1951219512195122, 0.2546583850931677]"
98,-0.7272216906909994,"['Gearing up for 2020 in US', "" Warren's knowledge of Turkey"", 'Though she has worked on shaping a foreign policy', "" Warren's views are vague and closely tied to her domestic policy views - Anadolu Agency.""]","[0, -0.3103448275862069, -0.8775510204081634, 0.4606741573033708]"
99,8.337916522541219,"['Warren’s plan to jail more CEOs would upend legal standards', ' critics say', 'In recent months', ' Sen. Elizabeth Warren has rattled Silicon Valley with a proposal to break up big tech giants like Amazon and floated imposing an annual tax of ...']","[0.15254237288135594, 7.083333333333333, 0, 1.1020408163265305]"
100,-2.423211781206171,"['Sen. Elizabeth Warren Will Find You A Soulmate', 'A comedian wondered on Twitter', ' Does Elizabeth Warren have a plan to fix my love life? To the amazement and delight of many', ' the presidential contender ...']","[0, -1.5, -1.858695652173913, 0.9354838709677418]"
101,-0.6016260162601625,"[""'I Have a Plan for That.' Elizabeth Warren Is Betting That Americans Are Ready for Her Big Ideas"", 'Elizabeth Warren is running on a populist campaign built on ambitious ideas in the 2020 presidential election. Can she win?']","[0, -0.6016260162601625]"
102,0.23443223443223443,"['Elizabeth Warren Gains Ground in 2020 Field', ' One Plan at a Time', 'Declining to hold big-dollar fund-raisers and rolling out one policy proposal after another', ' Ms. Warren has strengthened her candidacy', ' though questions about ...']","[0, 0, -0.0989010989010989, 0, 0.3333333333333333]"
103,0.6678260869565218,"[""Sen. Elizabeth Warren on 'The View'"", "" If Trump weren't president 'he'd be in handcuffs'"", 'Sen. Elizabeth Warren', ' one of the first Democrats in the 2020 field to call for impeachment', "" responded to special counsel Robert Mueller's briefing Wednesday.""]","[0, 0.32, 0, 0.3478260869565218, 0]"
104,2.7432782420633863,"['Elizabeth Warren Takes a Different Strategy to Court the Black Vote', '“Race matters', '” Senator Elizabeth Warren told me in an interview last Wednesday', ' “and we need to face it.” Two days earlier', ' Warren became the latest ...']","[0.23880597014925373, 1.9230769230769231, 0, 0.5813953488372093, 0]"
105,0.8693866374589267,"['Nevertheless', ' Elizabeth Warren Is Persisting in the Polls', 'With a plan for (seemingly) everything', ' Democratic presidential candidate Elizabeth Warren is finally rising in the polls.']","[0, 0.5681818181818182, 0, 0.30120481927710846]"
106,1.622570995630893,"['While teaching', ' Warren worked on about 60 legal matters', ' far more than she’d previously disclosed', 'Sen. Elizabeth Warren worked on about 60 legal matters during her prior career as a law professor', ' advising people with asbestos disease', ' a corporation facing ...']","[2.5714285714285716, -0.675, 0.6097560975609756, -0.27835051546391754, -0.6052631578947368, 0]"
107,2.1664335664335663,"['Elizabeth Warren breaks through crowded 2020 field -- with a plan', 'For five months now', ' Elizabeth Warren has bounced around the country pitching ambitious ideas -- typically anchored by well-timed policy rollouts -- to achieve ...']","[2.2153846153846155, 0, -0.048951048951049014]"
108,0.006451612903225837,"['Elizabeth Warren set to campaign next week in Michigan', 'Lansing — Democratic presidential hopeful Elizabeth Warren will visit Detroit and Lansing next week as she makes her first campaign swing through Michigan.']","[0, 0.006451612903225837]"
